,hypergraph,two_neo,three_neo
519,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 4, 6], 'e2': [2, 4, 6]}",True,True
520,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 4, 6], 'e2': [3, 5], 'e3': [1, 6]}",True,True
521,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 5, 6], 'e2': [1, 3, 4], 'e3': [2, 5, 6]}",True,True
522,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 5], 'e2': [3, 4], 'e3': [2, 6]}",True,True
523,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [1, 2, 4, 6], 'e3': [2, 3, 4]}",True,True
524,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [1, 2, 5, 6], 'e3': [1, 3, 4, 5]}",False,True
525,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [1, 2, 6], 'e3': [3, 4, 5]}",True,True
526,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [1, 3, 4, 5, 6], 'e3': [1, 4, 5, 6]}",True,True
527,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [1, 3, 4, 5, 6], 'e3': [3, 4, 6]}",True,True
528,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [1, 3, 4, 5], 'e3': [2, 3, 4], 'e4': [1, 5, 6]}",True,True
529,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [1, 3, 5, 6], 'e3': [1, 3, 4, 5]}",True,True
530,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [1, 3, 5], 'e3': [1, 2, 5]}",True,True
531,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [2, 3, 4, 5]}",True,True
532,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [2, 3, 5, 6], 'e3': [4, 5]}",True,True
533,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [2, 4, 5, 6], 'e3': [3, 5, 6]}",True,True
534,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [2, 4, 5, 6], 'e3': [4, 5, 6]}",True,True
535,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [2, 4, 6], 'e3': [1, 2]}",True,True
536,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [3, 4, 5], 'e3': [1, 6]}",True,True
537,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5, 6], 'e2': [3, 5, 6], 'e3': [2, 4]}",True,True
538,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5], 'e2': [1, 2, 3, 6], 'e3': [2, 3, 6]}",True,True
539,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5], 'e2': [1, 3, 4, 6], 'e3': [2, 4, 5]}",True,True
540,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5], 'e2': [1, 4, 5], 'e3': [3, 6]}",True,True
541,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5], 'e2': [3, 4, 5], 'e3': [2, 5, 6]}",True,True
542,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 5], 'e2': [3, 4, 6]}",True,True
543,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 6], 'e2': [1, 2, 4, 6], 'e3': [1, 3, 5]}",True,True
544,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 6], 'e2': [1, 2, 5], 'e3': [2, 5]}",True,True
545,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 6], 'e2': [1, 2, 5]}",True,True
546,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 6], 'e2': [1, 3, 5, 6], 'e3': [2, 4]}",True,True
547,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 6], 'e2': [1, 5]}",True,True
548,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 6], 'e2': [2, 3, 4, 5], 'e3': [2, 6]}",True,True
549,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 6], 'e2': [2, 3, 6], 'e3': [1, 5], 'e4': [1, 4]}",True,True
550,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4, 6], 'e2': [2, 3, 6]}",True,True
551,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 4], 'e2': [1, 6]}",True,True
552,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 5, 6], 'e2': [1, 4], 'e3': [3, 4]}",True,True
553,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 5, 6], 'e2': [2, 3, 4], 'e3': [1, 2, 3]}",True,True
554,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 5, 6], 'e2': [2, 5, 6], 'e3': [1, 3, 4]}",True,True
555,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 5], 'e2': [1, 3, 4], 'e3': [2, 6]}",True,True
556,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 5], 'e2': [1, 4, 6], 'e3': [4, 6]}",True,True
557,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 5], 'e2': [1, 5, 6]}",True,True
558,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 3, 5], 'e2': [4, 5, 6], 'e3': [1, 3, 4]}",True,True
559,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 4, 5, 6], 'e2': [1, 4, 6], 'e3': [1, 2]}",True,True
560,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 4, 5, 6], 'e2': [2, 3, 4, 6], 'e3': [3, 4, 5, 6]}",True,True
561,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 4, 5, 6], 'e2': [2, 3, 5], 'e3': [1, 3]}",True,True
562,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 4, 5, 6], 'e2': [2, 4], 'e3': [5, 6]}",True,True
563,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 4, 5, 6], 'e2': [2, 5, 6], 'e3': [1, 2]}",True,True
564,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 4, 5, 6], 'e2': [2, 5, 6], 'e3': [1, 4]}",True,True
565,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 4, 5], 'e2': [1, 3, 6], 'e3': [3, 5]}",True,True
566,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 4, 5], 'e2': [3, 5], 'e3': [1, 5]}",True,True
567,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 4, 6], 'e2': [1, 5, 6], 'e3': [4, 5]}",True,True
568,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 4], 'e2': [3, 6]}",True,True
569,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [2, 5, 6], 'e2': [1, 3, 6], 'e3': [4, 6]}",True,True
570,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 5, 6], 'e2': [1, 2, 6], 'e3': [4, 6]}",True,True
571,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 5, 6], 'e2': [1, 4, 5], 'e3': [4, 6]}",True,True
572,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 5, 6], 'e2': [3, 5, 6], 'e3': [1, 2]}",True,True
573,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 5, 6], 'e2': [4, 5, 6], 'e3': [1, 2, 6]}",True,True
574,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 5], 'e2': [1, 2, 6]}",True,True
575,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 5], 'e2': [1, 5, 6], 'e3': [1, 6]}",True,True
576,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 5], 'e2': [2, 6], 'e3': [1, 6]}",True,True
577,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 6], 'e2': [1, 3, 4], 'e3': [2, 5]}",True,True
578,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 6], 'e2': [1, 4, 6], 'e3': [1, 3]}",True,True
579,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 6], 'e2': [2, 3, 6], 'e3': [1, 3, 5]}",True,True
580,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4, 6], 'e2': [3, 6], 'e3': [3, 4]}",True,True
581,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4], 'e2': [3, 6]}",True,True
582,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 4]}",True,True
583,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [3, 6], 'e2': [4, 6], 'e3': [3, 4]}",True,True
584,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [4, 6], 'e2': [4, 5], 'e3': [3, 4]}",True,True
585,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [5, 6], 'e2': [1, 6], 'e3': [4, 5]}",True,True
586,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 4], 'e2': [1, 3, 4], 'e3': [3, 4, 5]}",True,True
587,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 4], 'e2': [1, 4, 5], 'e3': [1, 4]}",True,True
588,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 4], 'e2': [3, 4], 'e3': [1, 4]}",True,True
589,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 4], 'e2': [4, 5, 6], 'e3': [1, 5], 'e4': [2, 3]}",True,True
590,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [1, 2, 3, 4], 'e3': [1, 5]}",True,True
591,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [1, 2, 4, 5], 'e3': [2, 3, 5]}",True,True
592,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [1, 2, 4], 'e3': [3, 4]}",True,True
593,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [1, 3, 4], 'e3': [3, 4]}",True,True
594,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [1, 3], 'e3': [1, 4]}",True,True
595,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [1, 5], 'e3': [3, 4]}",True,True
596,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [2, 3, 4, 5], 'e3': [2, 3, 5]}",True,True
597,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [2, 3, 4, 5]}",True,True
598,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [2, 3, 5]}",True,True
599,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [2, 4, 5], 'e3': [1, 2]}",True,True
600,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [3, 4], 'e3': [2, 4]}",True,True
601,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3], 'e2': [1, 2], 'e3': [2, 3]}",True,True
602,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3], 'e2': [1, 4, 5], 'e3': [2, 3, 5]}",True,True
603,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 3], 'e2': [2, 5], 'e3': [2, 4]}",True,True
604,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 4, 5], 'e2': [1, 2]}",True,True
605,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 4, 5], 'e2': [1, 3, 5], 'e3': [3, 4, 5]}",True,True
606,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 4, 5], 'e2': [1, 4, 5], 'e3': [1, 2, 5]}",True,True
607,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 4, 5], 'e2': [2, 4, 5], 'e3': [2, 3]}",True,True
608,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 4], 'e2': [1, 4, 5], 'e3': [1, 2, 5]}",True,True
609,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 4], 'e2': [3, 4, 5], 'e3': [3, 4]}",True,True
610,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 4], 'e2': [3, 5]}",True,True
611,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 5], 'e2': [2, 4], 'e3': [4, 5]}",True,True
612,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2, 5], 'e2': [3, 4, 5], 'e3': [2, 4]}",True,True
613,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 2], 'e2': [1, 4], 'e3': [1, 5]}",True,True
614,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3, 4, 5], 'e2': [1, 2, 3, 5], 'e3': [2, 3, 4]}",True,True
615,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3, 4, 5], 'e2': [1, 3, 5], 'e3': [1, 5]}",True,True
616,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3, 4, 5], 'e2': [2, 3, 4, 5], 'e3': [1, 2, 3, 4]}",True,True
617,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3, 4, 5], 'e2': [2, 3, 4, 5], 'e3': [1, 2]}",True,True
618,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3, 4, 5], 'e2': [2, 3, 4, 5], 'e3': [3, 5]}",True,True
619,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3, 4, 5], 'e2': [2, 4]}",True,True
620,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3, 4, 5], 'e2': [3, 4, 5], 'e3': [1, 2]}",True,True
621,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3, 4], 'e2': [2, 3], 'e3': [1, 4]}",True,True
622,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3, 5], 'e2': [1, 4]}",True,True
623,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3, 5], 'e2': [1, 5], 'e3': [2, 4]}",True,True
624,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 3], 'e2': [3, 6], 'e3': [2, 3]}",True,True
625,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 4, 5], 'e2': [1, 3, 5], 'e3': [1, 2, 5]}",True,True
626,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 4, 5], 'e2': [2, 5], 'e3': [2, 3]}",True,True
627,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 4, 5], 'e2': [3, 4, 5], 'e3': [2, 3]}",True,True
628,"{'e0': [1, 2, 3, 4, 5], 'e1': [1, 5], 'e2': [3, 6], 'e3': [2, 3]}",True,True
629,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 4, 5], 'e2': [1, 2, 4], 'e3': [1, 3, 5]}",False,True
630,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 4, 5], 'e2': [1, 2, 4], 'e3': [2, 3, 5]}",True,True
631,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 4, 5], 'e2': [1, 3, 4], 'e3': [2, 5]}",True,True
632,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 4, 5], 'e2': [1, 3, 5]}",True,True
633,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 4, 5], 'e2': [2, 3, 5], 'e3': [3, 4]}",True,True
634,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 4, 5], 'e2': [3, 5], 'e3': [2, 4]}",True,True
635,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 4], 'e2': [1, 3], 'e3': [2, 5]}",True,True
636,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 4], 'e2': [2, 4]}",True,True
637,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 5], 'e2': [1, 2, 4]}",True,True
638,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 5], 'e2': [1, 2], 'e3': [2, 3]}",True,True
639,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 3, 5], 'e2': [2, 3, 4], 'e3': [1, 3]}",True,True
640,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 4, 5], 'e2': [1, 2, 3], 'e3': [2, 3, 4]}",True,True
641,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 4, 5], 'e2': [1, 2, 4], 'e3': [2, 4]}",True,True
642,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 4, 5], 'e2': [1, 3, 4], 'e3': [1, 3]}",True,True
643,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 4, 5], 'e2': [1, 4, 5], 'e3': [2, 5]}",True,True
644,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 4, 5], 'e2': [3, 4, 5], 'e3': [2, 3]}",True,True
645,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 5], 'e2': [1, 4]}",True,True
646,"{'e0': [1, 2, 3, 4, 5], 'e1': [2, 5], 'e2': [1, 5], 'e3': [1, 2]}",True,True
647,"{'e0': [1, 2, 3, 4, 5], 'e1': [3, 4, 5], 'e2': [1, 3, 4]}",True,True
648,"{'e0': [1, 2, 3, 4, 5], 'e1': [3, 4], 'e2': [2, 3], 'e3': [1, 5]}",True,True
649,"{'e0': [1, 2, 3, 4, 5], 'e1': [3, 4], 'e2': [2, 5], 'e3': [2, 3]}",True,True
650,"{'e0': [1, 2, 3, 4, 5], 'e1': [4, 5], 'e2': [2, 5]}",True,True
651,"{'e0': [1, 2, 3, 4, 5], 'e1': [5, 6], 'e2': [1, 3], 'e3': [3, 4]}",True,True
652,"{'e0': [1, 2, 3, 4, 6], 'e1': [2, 4, 6], 'e2': [1, 2, 3], 'e3': [2, 5], 'e4': [1, 6]}",True,True
653,"{'e0': [1, 2, 3, 4, 6], 'e1': [4, 5], 'e2': [1, 6], 'e3': [4, 6]}",True,True
654,"{'e0': [1, 2, 3, 4], 'e1': [1, 2, 3], 'e2': [1, 2], 'e3': [3, 4]}",True,True
655,"{'e0': [1, 2, 3, 4], 'e1': [1, 2, 3], 'e2': [1, 4], 'e3': [3]}",True,True
656,"{'e0': [1, 2, 3, 4], 'e1': [1, 2, 4, 5], 'e2': [1, 2, 4]}",True,True
657,"{'e0': [1, 2, 3, 4], 'e1': [1, 2, 4], 'e2': [1, 2, 3], 'e3': [3, 4]}",True,True
658,"{'e0': [1, 2, 3, 4], 'e1': [1, 2, 4], 'e2': [2, 3], 'e3': [1, 2]}",True,True
659,"{'e0': [1, 2, 3, 4], 'e1': [1, 2, 4], 'e2': [3]}",True,True
660,"{'e0': [1, 2, 3, 4], 'e1': [1, 2, 5], 'e2': [3, 4], 'e3': [2, 5]}",True,True
661,"{'e0': [1, 2, 3, 4], 'e1': [1, 2], 'e2': [3, 4], 'e3': [3]}",True,True
662,"{'e0': [1, 2, 3, 4], 'e1': [1, 2]}",True,True
663,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 4], 'e2': [1, 2, 3], 'e3': [1, 2, 4]}",True,True
664,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 4], 'e2': [1, 2, 4], 'e3': [1, 2]}",True,True
665,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 4], 'e2': [1, 3], 'e3': [4]}",True,True
666,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 4], 'e2': [1, 4, 5], 'e3': [1, 2]}",True,True
667,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 4], 'e2': [1, 4], 'e3': [2]}",True,True
668,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 4], 'e2': [2, 3, 4], 'e3': [3, 4]}",True,True
669,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 4], 'e2': [2, 3], 'e3': [2]}",True,True
670,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 4], 'e2': [2, 4], 'e3': [4]}",True,True
671,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 4], 'e2': [2], 'e3': [1]}",True,True
672,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 4], 'e2': [3]}",True,True
673,"{'e0': [1, 2, 3, 4], 'e1': [1, 3, 5], 'e2': [2, 3, 4]}",True,True
674,"{'e0': [1, 2, 3, 4], 'e1': [1, 3], 'e2': [1], 'e3': [3]}",True,True
675,"{'e0': [1, 2, 3, 4], 'e1': [1, 3], 'e2': [4], 'e3': [2]}",True,True
676,"{'e0': [1, 2, 3, 4], 'e1': [1, 4, 5], 'e2': [1, 5], 'e3': [4, 5]}",True,True
677,"{'e0': [1, 2, 3, 4], 'e1': [1, 4, 5], 'e2': [2, 3, 4], 'e3': [1, 2, 4]}",True,True
678,"{'e0': [1, 2, 3, 4], 'e1': [1, 4, 5], 'e2': [2, 3], 'e3': [1, 4]}",True,True
679,"{'e0': [1, 2, 3, 4], 'e1': [1, 4], 'e2': [1, 2], 'e3': [2, 4]}",True,True
680,"{'e0': [1, 2, 3, 4], 'e1': [1, 4], 'e2': [1, 3], 'e3': [4]}",True,True
681,"{'e0': [1, 2, 3, 4], 'e1': [1, 4], 'e2': [3]}",True,True
682,"{'e0': [1, 2, 3, 4], 'e1': [1]}",True,True
683,"{'e0': [1, 2, 3, 4], 'e1': [2, 3, 4], 'e2': [1, 4, 5], 'e3': [3, 4]}",True,True
684,"{'e0': [1, 2, 3, 4], 'e1': [2, 3, 4], 'e2': [1, 4], 'e3': [1, 3]}",True,True
685,"{'e0': [1, 2, 3, 4], 'e1': [2, 3, 4], 'e2': [2, 4, 5], 'e3': [4, 5]}",True,True
686,"{'e0': [1, 2, 3, 4], 'e1': [2, 3, 4], 'e2': [2, 4], 'e3': [3, 4]}",True,True
687,"{'e0': [1, 2, 3, 4], 'e1': [2, 3, 4], 'e2': [2, 5], 'e3': [3, 5]}",True,True
688,"{'e0': [1, 2, 3, 4], 'e1': [2, 3, 4], 'e2': [2], 'e3': [4]}",True,True
689,"{'e0': [1, 2, 3, 4], 'e1': [2, 3, 4], 'e2': [3, 4], 'e3': [3]}",True,True
690,"{'e0': [1, 2, 3, 4], 'e1': [2, 3, 4]}",True,True
691,"{'e0': [1, 2, 3, 4], 'e1': [2, 4], 'e2': [1], 'e3': [2]}",True,True
692,"{'e0': [1, 2, 3, 4], 'e1': [2, 4], 'e2': [2, 3], 'e3': [1, 3]}",True,True
693,"{'e0': [1, 2, 3, 4], 'e1': [2, 4], 'e2': [2]}",True,True
694,"{'e0': [1, 2, 3, 4], 'e1': [2], 'e2': [1], 'e3': [3]}",True,True
695,"{'e0': [1, 2, 3, 4], 'e1': [3, 4, 5], 'e2': [1, 2, 3], 'e3': [2, 4]}",True,True
696,"{'e0': [1, 2, 3, 4], 'e1': [3, 4, 5], 'e2': [3, 4]}",True,True
697,"{'e0': [1, 2, 3, 4], 'e1': [3, 4], 'e2': [1, 3], 'e3': [2]}",True,True
698,"{'e0': [1, 2, 3, 4], 'e1': [3, 4], 'e2': [1, 3], 'e3': [3]}",True,True
699,"{'e0': [1, 2, 3, 4], 'e1': [3, 4], 'e2': [2, 3], 'e3': [1, 3]}",True,True
700,"{'e0': [1, 2, 3, 4], 'e1': [3, 5], 'e2': [1, 3], 'e3': [2, 4]}",True,True
701,"{'e0': [1, 2, 3, 4], 'e1': [4], 'e2': [2]}",True,True
702,"{'e0': [1, 2, 3, 5, 7], 'e1': [2, 5, 6, 7], 'e2': [3, 4, 5, 7]}",True,True
703,"{'e0': [1, 2, 3, 5], 'e1': [1, 2, 3, 4], 'e2': [1, 3, 4], 'e3': [2, 3, 4]}",True,True
704,"{'e0': [1, 2, 3, 5], 'e1': [1, 2, 3], 'e2': [3, 4, 5], 'e3': [1, 2, 5]}",True,True
705,"{'e0': [1, 2, 3, 5], 'e1': [1, 2, 4, 5], 'e2': [1, 4, 5], 'e3': [1, 3, 5]}",True,True
706,"{'e0': [1, 2, 3, 5], 'e1': [1, 2, 4, 5], 'e2': [2, 3, 5], 'e3': [1, 2, 4]}",True,True
707,"{'e0': [1, 2, 3, 5], 'e1': [1, 2, 4], 'e2': [1, 3], 'e3': [2, 3]}",True,True
708,"{'e0': [1, 2, 3, 5], 'e1': [1, 3, 4, 5], 'e2': [1, 2, 5], 'e3': [1, 4]}",True,True
709,"{'e0': [1, 2, 3, 5], 'e1': [1, 3, 4]}",True,True
710,"{'e0': [1, 2, 3, 5], 'e1': [1, 3, 5], 'e2': [4, 5], 'e3': [1, 3]}",True,True
711,"{'e0': [1, 2, 3, 5], 'e1': [1, 4, 5], 'e2': [1, 5], 'e3': [4, 5]}",True,True
712,"{'e0': [1, 2, 3, 5], 'e1': [2, 3, 4, 5], 'e2': [1, 3, 5], 'e3': [2, 4]}",True,True
713,"{'e0': [1, 2, 3, 5], 'e1': [2, 3, 4, 5], 'e2': [3, 4, 5], 'e3': [3, 4]}",True,True
714,"{'e0': [1, 2, 3, 5], 'e1': [2, 6, 7], 'e2': [4, 6, 7]}",True,True
715,"{'e0': [1, 2, 3, 5], 'e1': [3, 4, 5], 'e2': [1, 2, 3], 'e3': [1, 2]}",True,True
716,"{'e0': [1, 2, 3, 5], 'e1': [3, 4, 5], 'e2': [1, 2]}",True,True
717,"{'e0': [1, 2, 3, 5], 'e1': [3, 4, 5], 'e2': [1, 5], 'e3': [4, 5]}",True,True
718,"{'e0': [1, 2, 3, 5], 'e1': [3, 4, 5], 'e2': [2, 5], 'e3': [1, 5]}",True,True
719,"{'e0': [1, 2, 3, 6, 7], 'e1': [1, 4, 5, 7], 'e2': [1, 4, 6, 7]}",True,True
720,"{'e0': [1, 2, 3, 6], 'e1': [3, 4, 5, 7], 'e2': [3, 5, 7]}",True,True
721,"{'e0': [1, 2, 3, 6], 'e1': [4, 5, 7], 'e2': [1, 2, 7]}",True,True
722,"{'e0': [1, 2, 3, 7], 'e1': [1, 3, 4, 7], 'e2': [2, 5, 6]}",True,True
723,"{'e0': [1, 2, 3], 'e1': [1, 2, 4], 'e2': [3], 'e3': [1]}",True,True
724,"{'e0': [1, 2, 3], 'e1': [1, 2], 'e2': [1, 3], 'e3': [2, 4]}",True,True
725,"{'e0': [1, 2, 3], 'e1': [1, 2], 'e2': [2, 4], 'e3': [1]}",True,True
726,"{'e0': [1, 2, 3], 'e1': [1, 3, 4], 'e2': [1, 3], 'e3': [1, 2], 'e4': [1, 4]}",True,True
727,"{'e0': [1, 2, 3], 'e1': [1, 3, 4], 'e2': [1, 4], 'e3': [2, 3], 'e4': [3, 4]}",True,True
728,"{'e0': [1, 2, 3], 'e1': [1, 3], 'e2': [3]}",True,True
729,"{'e0': [1, 2, 3], 'e1': [1, 3]}",True,True
730,"{'e0': [1, 2, 3], 'e1': [1, 4, 5], 'e2': [1, 2, 5], 'e3': [4, 5]}",True,True
731,"{'e0': [1, 2, 3], 'e1': [1, 4], 'e2': [3]}",True,True
